ExperimentID,SiteID,StrainID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm)
SEP102014,FA,KA32,10/16/2014,22.99,74.12,228.06,2.45,279.84,0
SEP102014,FA,KA32,10/17/2014,21.86,77.42,192.19,0.67,323.44,0
SEP102014,FA,KA32,10/18/2014,22.55,78.96,217.5,0.44,337.5,0
SEP102014,FA,KA32,10/19/2014,22.97,78.06,223.97,0.25,337.5,0
SEP102014,FA,KA32,10/20/2014,23.77,78.39,221.61,0.31,337.5,0
SEP102014,FA,KA32,10/21/2014,22.5,91.19,56.79,0.15,224.48,3.96
SEP102014,FA,KA32,10/22/2014,23.56,84.8,175.4,0.16,114.19,0
SEP102014,FA,KA32,10/23/2014,23.58,72.06,186.94,1.27,231.82,0
SEP102014,FA,KA32,10/24/2014,23.7,67.28,192.96,1.57,244.63,0
SEP102014,FA,KA32,10/25/2014,21.97,75.91,202.28,2.33,185.27,0
SEP102014,FA,KA32,10/26/2014,21.33,74.66,216,0.58,199.63,0
SEP102014,FA,KA32,10/27/2014,20.59,81.15,161.85,0.82,172.87,0
SEP102014,GT,KA32,9/15/2014,19.59,87.36,103.77,1.61,107.83,0.05
SEP102014,GT,KA32,9/16/2014,23.1,77.07,189.96,6.79,292.9,0
SEP102014,GT,KA32,9/17/2014,22.35,66.9,239.44,10,250.53,0
SEP102014,GT,KA32,9/18/2014,22.48,66.35,203.53,6.61,146.68,0
SEP102014,GT,KA32,9/19/2014,23.32,70.78,191.67,11.13,90.4,0
SEP102014,GT,KA32,9/20/2014,22.28,66.97,199.43,12.86,71.52,0
SEP102014,GT,KA32,9/21/2014,23.73,61.55,228.18,9.08,266.73,0
SEP102014,GT,KA32,9/22/2014,21.51,58.01,216.1,10.23,236.12,0.15
SEP102014,GT,KA32,9/23/2014,19.11,64.87,194.45,15.39,60.95,0
SEP102014,GT,KA32,9/24/2014,18.2,58.74,238.53,14.48,61.67,0
SEP102014,GT,KA32,9/25/2014,19.5,75.27,117.59,11.45,60.05,0
SEP102014,GT,KA32,9/26/2014,19.31,80.6,101.54,14.16,69.53,0
SEP102014,GT,KA32,9/27/2014,20.48,73.8,149.29,12.39,76.54,0
SEP102014,GT,KA32,9/28/2014,19.93,81.09,60.63,10.72,74.2,0.03
SEP102014,GT,KA32,9/29/2014,18.7,88.35,49.33,9.88,56.29,0.2
SEP102014,GT,KA32,9/30/2014,21.56,69.71,176.45,6.43,108.29,0
SEP102014,GT,KA32,10/1/2014,22.57,65.94,194.21,6.48,196.09,0
SEP102014,GT,KA32,10/2/2014,23.35,66.71,151.12,7.7,176.63,0
SEP102014,GT,KA32,10/3/2014,20.82,81.28,87.54,11.77,211.22,1.96
SEP102014,GT,KA32,10/4/2014,13.08,53.37,229.99,16.28,302.96,0
SEP102014,GT,KA32,10/5/2014,13.38,49,225.89,8.24,257.59,0
SEP102014,GT,KA32,10/6/2014,18.05,52.87,196.94,13.18,212.06,0
SEP102014,GT,KA32,10/7/2014,20.99,60.48,189.3,11.33,220.66,0
SEP102014,GT,KA32,10/8/2014,22.52,73.89,159.73,9.39,264.6,0
SEP102014,GT,KA32,10/9/2014,23.95,68.65,148.06,4.41,197.96,0
SEP102014,GT,KA32,10/10/2014,23.34,67.36,201.7,11.56,198.3,0
SEP102014,GT,KA32,10/11/2014,23.27,75.13,146.14,8.8,231.07,0.05
SEP102014,GT,KA32,10/12/2014,21.77,79.05,142.49,9.63,135.52,0.13
SEP102014,GT,KA32,10/13/2014,19.13,80.81,94.63,13.59,115.67,0
SEP102014,GT,KA32,10/14/2014,17.48,84.84,72.06,15.89,193.58,6.45
SEP102014,GT,KA32,10/15/2014,14.81,71.09,110.77,10.43,252.14,0
SEP102014,GT,KA32,10/16/2014,14.51,72.1,114.44,11.68,231.56,0
SEP102014,GT,KA32,10/17/2014,16.96,68.06,201.76,8.22,259.81,0
SEP102014,GT,KA32,10/18/2014,17.17,64.32,192.57,9.58,306.07,0
SEP102014,GT,KA32,10/19/2014,14.43,62.29,195.25,1.61,197.83,0
SEP102014,GT,KA32,10/20/2014,16.55,63.94,180.81,1.61,199.48,0
SEP102014,GT,KA32,10/21/2014,16.57,64.54,188.83,8.48,301.09,0
SEP102014,GT,KA32,10/22/2014,13.37,56.68,200.06,1.61,197.7,0
SEP102014,GT,KA32,10/23/2014,12.24,63.82,232.91,1.61,213.58,0
