"SiteID","ExperimentID","StrainID","SourceID","BatchID","Date","PondID","TreatmentID","Harvest#","time (d)","Harvest Vol (L)","AFDW (g/L)","AFDW (g)","crash"
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-07-2014 08:15","P5","3x, 0.11",6,28.71875,256.25,0.36,92.25,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-09-2014 07:44","P5","3x, 0.11",7,30.6979166666642,256.25,0.335555555555556,85.9861111111111,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-12-2014 07:44","P5","3x, 0.11",8,33.6979166666642,334.15,0.311428571428571,104.063857142857,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-14-2014 07:44","P5","3x, 0.11",9,35.6979166666642,256.25,0.328571428571429,84.1964285714286,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-16-2014 08:00","P5","3x, 0.11",10,37.7083333333358,358.75,0.29,104.0375,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-19-2014 09:00","P5","3x, 0.11",11,40.75,256.25,0.238,60.9875,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-21-2014 07:30","P5","3x, 0.11",12,42.6875,256.25,0.333333333333333,85.4166666666666,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-23-2014 07:44","P5","3x, 0.11",13,44.6979166666642,256.25,0.345714285714286,88.5892857142857,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-26-2014 07:30","P5","3x, 0.11",14,47.6875,256.25,0.381333333333333,97.7166666666667,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-28-2014 07:44","P5","3x, 0.11",15,49.6979166666642,256.25,0.421333333333333,107.966666666667,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-30-2014 07:30","P5","3x, 0.11",16,51.6875,1025,0.378666666666667,388.133333333333,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","04-25-2014 07:30","P6","3x, 0.11",1,16.6875,553.5,0.461666666666666,255.5325,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","04-28-2014 07:44","P6","3x, 0.11",2,19.6979166666642,256.25,0.335555555555556,85.9861111111111,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","04-30-2014 07:44","P6","3x, 0.11",3,21.6979166666642,256.25,0.331666666666667,84.9895833333333,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-02-2014 07:44","P6","3x, 0.11",4,23.6979166666642,256.25,0.265,67.90625,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-05-2014 07:44","P6","3x, 0.11",5,26.6979166666642,256.25,0.337333333333333,86.4416666666667,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-07-2014 08:15","P6","3x, 0.11",6,28.71875,256.25,0.351666666666667,90.1145833333333,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-09-2014 07:44","P6","3x, 0.11",7,30.6979166666642,256.25,0.351111111111111,89.9722222222222,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-12-2014 07:44","P6","3x, 0.11",8,33.6979166666642,334.15,0.312380952380952,104.382095238095,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-14-2014 07:44","P6","3x, 0.11",9,35.6979166666642,256.25,0.347619047619048,89.077380952381,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-16-2014 08:00","P6","3x, 0.11",10,37.7083333333358,358.75,0.296666666666667,106.429166666667,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-19-2014 09:00","P6","3x, 0.11",11,40.75,256.25,0.24,61.5,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-21-2014 07:30","P6","3x, 0.11",12,42.6875,256.25,0.310476190476191,79.5595238095238,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-23-2014 07:44","P6","3x, 0.11",13,44.6979166666642,289.05,0.332380952380953,96.0747142857143,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-26-2014 07:30","P6","3x, 0.11",14,47.6875,276.75,0.334666666666666,92.6189999999999,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-28-2014 07:44","P6","3x, 0.11",15,49.6979166666642,256.25,0.404,103.525,""
"GT","APR032014","KA32","KA32_04082014_CRW","KA32_04082014_GT_P","05-30-2014 07:30","P6","3x, 0.11",16,51.6875,1025,0.382666666666667,392.233333333334,""
"GT","DEC162014","KA32","GT_KA32_12192014_CRW","GT_KA32_12192014_P","01-07-2015 07:44","P1","1x, 0.11",1,18.6979166666642,1619.5,0.0785572666666667,127.223493366667,""
"GT","DEC162014","KA32","GT_KA32_12192014_CRW","GT_KA32_12192014_P","01-07-2015 07:44","P2","1x, 0.11",1,18.6979166666642,1619.5,0.0659992666666667,106.885812366667,""
"GT","DEC162014","KA32","GT_KA32_12192014_CRW","GT_KA32_12192014_P","01-07-2015 07:44","P3","1x, 0.11",1,18.6979166666642,1619.5,0.0721387333333333,116.828678633333,""
"GT","DEC162014","KA32","GT_KA32_12192014_CRW","GT_KA32_12192014_P","01-07-2015 07:44","P4","3x, 0.214",1,18.6979166666642,1619.5,0.0736736,119.3143952,""
"GT","DEC162014","KA32","GT_KA32_12192014_CRW","GT_KA32_12192014_P","01-07-2015 07:44","P5","3x, 0.214",1,18.6979166666642,1619.5,0.0713015333333333,115.472833233333,""
"GT","DEC162014","KA32","GT_KA32_12192014_CRW","GT_KA32_12192014_P","01-07-2015 07:44","P6","3x, 0.214",1,18.6979166666642,1619.5,0.0700457333333333,113.439065133333,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-18-2014 07:30","P1","1x, 0.11",1,9.89583333333576,768.75,0.27,207.5625,"yes"
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-22-2014 07:30","P1","1x, 0.11",2,13.8958333333358,512.5,0.114761904761905,58.8154761904762,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-25-2014 09:00","P1","1x, 0.11",3,16.9583333333358,1025,0.0200796333333333,20.5816241666667,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-18-2014 07:30","P2","1x, 0.11",1,9.89583333333576,768.75,0.160555555555556,123.427083333333,"yes"
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-22-2014 07:30","P2","1x, 0.11",2,13.8958333333358,512.5,0.0819047619047619,41.9761904761905,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-25-2014 09:00","P2","1x, 0.11",3,16.9583333333358,1025,0.0370813666666667,38.0084008333333,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-18-2014 07:30","P3","1x, 0.11",1,9.89583333333576,768.75,0.261666666666667,201.15625,"yes"
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-22-2014 07:30","P3","1x, 0.11",2,13.8958333333358,512.5,0.102380952380952,52.4702380952381,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-25-2014 09:00","P3","1x, 0.11",3,16.9583333333358,1025,0.116666666666667,119.583333333333,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-18-2014 07:30","P4","3x, 0.214",1,9.89583333333576,512.5,0.29,148.625,"yes"
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-20-2014 09:14","P4","3x, 0.214",2,11.96875,512.5,0.0755555555555555,38.7222222222222,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-25-2014 09:00","P4","3x, 0.214",4,16.9583333333358,1025,0.0123116,12.61939,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-18-2014 07:30","P5","3x, 0.214",1,9.89583333333576,512.5,0.15,76.8750000000001,"yes"
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-20-2014 09:14","P5","3x, 0.214",2,11.96875,512.5,0.0383333333333334,19.6458333333333,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-25-2014 09:00","P5","3x, 0.214",4,16.9583333333358,1025,0.0944444444444444,96.8055555555556,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-18-2014 07:30","P6","3x, 0.214",1,9.89583333333576,512.5,0.293333333333333,150.333333333333,"yes"
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-20-2014 09:14","P6","3x, 0.214",2,11.96875,512.5,0.0588888888888889,30.1805555555556,""
"GT","JUL252014","LRB-AZ-1201","1201_08082014_GT_CRW","1201_08082014_GT_P","08-25-2014 09:00","P6","3x, 0.214",4,16.9583333333358,1025,0.0079146,8.112465,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-07-2014 08:00","P1","1x, 0.11",1,12.6458333333358,768.75,0.482,370.5375,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-14-2014 07:30","P1","1x, 0.11",2,19.625,768.75,0.208,159.9,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-21-2014 07:44","P1","1x, 0.11",3,26.6354166666642,1240.25,0.133333333333333,165.366666666667,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 07:44","P1","1x, 0.11",4,33.6354166666642,768.75,0.188333333333333,144.78125,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 15:59","P1","1x, 0.11",5,33.9791666666642,1025,0.0622222222222223,63.7777777777778,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-07-2014 08:00","P2","1x, 0.11",1,12.6458333333358,768.75,0.412,316.725,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-14-2014 07:30","P2","1x, 0.11",2,19.625,768.75,0.210666666666667,161.95,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-21-2014 07:44","P2","1x, 0.11",3,26.6354166666642,1240.25,0.178666666666667,221.591333333333,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 07:44","P2","1x, 0.11",4,33.6354166666642,768.75,0.148,113.775,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 15:59","P2","1x, 0.11",5,33.9791666666642,1025,0.0548148148148148,56.1851851851852,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-07-2014 08:00","P3","3x, 0.214",1,12.6458333333358,512.5,0.408,209.1,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-09-2014 07:44","P3","3x, 0.214",2,14.6354166666642,512.5,0.188666666666667,96.6916666666667,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-11-2014 07:44","P3","3x, 0.214",3,16.6354166666642,512.5,0.17,87.125,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-14-2014 07:30","P3","3x, 0.214",4,19.625,512.5,0.11,56.375,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-16-2014 07:30","P3","3x, 0.214",5,21.625,541.2,0.169166666666667,91.5529999999999,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-18-2014 07:44","P3","3x, 0.214",6,23.6354166666642,512.5,0.0983333333333334,50.3958333333334,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-21-2014 07:44","P3","3x, 0.214",7,26.6354166666642,984,0.08,78.72,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-23-2014 07:44","P3","3x, 0.214",8,28.6354166666642,512.5,0.0908333333333333,46.5520833333333,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-25-2014 07:30","P3","3x, 0.214",9,30.625,512.5,0.0949999999999999,48.6875,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 07:44","P3","3x, 0.214",10,33.6354166666642,512.5,0.215833333333333,110.614583333333,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 15:59","P3","3x, 0.214",11,33.9791666666642,1025,0.141333333333333,144.866666666667,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-07-2014 08:00","P4","3x, 0.214",1,12.6458333333358,512.5,0.369999999999999,189.625,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-09-2014 07:44","P4","3x, 0.214",2,14.6354166666642,512.5,0.269166666666666,137.947916666667,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-11-2014 07:44","P4","3x, 0.214",3,16.6354166666642,512.5,0.157777777777778,80.8611111111111,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-14-2014 07:30","P4","3x, 0.214",4,19.625,512.5,0.12,61.4999999999999,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-16-2014 07:30","P4","3x, 0.214",5,21.625,541.2,0.153333333333333,82.9840000000001,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-18-2014 07:44","P4","3x, 0.214",6,23.6354166666642,512.5,0.124444444444444,63.7777777777778,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-21-2014 07:44","P4","3x, 0.214",7,26.6354166666642,984,0.0819047619047619,80.5942857142857,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-23-2014 07:44","P4","3x, 0.214",8,28.6354166666642,512.5,0.0991666666666666,50.8229166666666,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-25-2014 07:30","P4","3x, 0.214",9,30.625,512.5,0.10375,53.1718749999999,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 07:44","P4","3x, 0.214",10,33.6354166666642,512.5,0.232222222222222,119.013888888889,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 15:59","P4","3x, 0.214",11,33.9791666666642,1025,0.141666666666667,145.208333333333,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-07-2014 08:00","P5","3x, 0.15",1,12.6458333333358,358.75,0.488,175.07,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-09-2014 07:44","P5","3x, 0.15",2,14.6354166666642,358.75,0.266666666666667,95.6666666666667,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-11-2014 07:44","P5","3x, 0.15",3,16.6354166666642,358.75,0.186666666666667,66.9666666666667,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-14-2014 07:30","P5","3x, 0.15",4,19.625,358.75,0.142222222222222,51.0222222222222,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-16-2014 07:30","P5","3x, 0.15",5,21.625,387.45,0.114444444444445,44.3415000000001,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-18-2014 07:44","P5","3x, 0.15",6,23.6354166666642,358.75,0.19,68.1625,"yes"
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-21-2014 07:44","P5","3x, 0.15",7,26.6354166666642,830.25,0.117142857142857,97.2578571428572,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-23-2014 07:44","P5","3x, 0.15",8,28.6354166666642,358.75,0.144444444444444,51.8194444444444,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-25-2014 07:30","P5","3x, 0.15",9,30.625,358.75,0.115,41.2562499999999,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 07:44","P5","3x, 0.15",10,33.6354166666642,358.75,0.132,47.355,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 15:59","P5","3x, 0.15",11,33.9791666666642,1025,0.0803703703703704,82.3796296296297,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-07-2014 08:00","P6","3x, 0.15",1,12.6458333333358,358.75,0.422,151.3925,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-09-2014 07:44","P6","3x, 0.15",2,14.6354166666642,358.75,0.256666666666667,92.0791666666666,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-11-2014 07:44","P6","3x, 0.15",3,16.6354166666642,358.75,0.187777777777778,67.3652777777778,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-14-2014 07:30","P6","3x, 0.15",4,19.625,358.75,0.136666666666667,49.0291666666667,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-16-2014 07:30","P6","3x, 0.15",5,21.625,387.45,0.0844444444444447,32.7180000000001,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-18-2014 07:44","P6","3x, 0.15",6,23.6354166666642,358.75,0.151111111111111,54.2111111111112,"yes"
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-21-2014 07:44","P6","3x, 0.15",7,26.6354166666642,830.25,0.102857142857143,85.3971428571428,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-23-2014 07:44","P6","3x, 0.15",8,28.6354166666642,358.75,0.158888888888889,57.0013888888889,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-25-2014 07:30","P6","3x, 0.15",9,30.625,358.75,0.17,60.9875,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 07:44","P6","3x, 0.15",10,33.6354166666642,358.75,0.159166666666667,57.1010416666667,""
"GT","JUN112014","KA32","KA32_06242014_CRW","KA32_06242014_GT_P","07-28-2014 15:59","P6","3x, 0.15",11,33.9791666666642,1025,0.118,120.95,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","06-29-2015 08:00","P1","3x, 0.214",1,9.89583333333576,512.5,0.427777777777778,219.236111111111,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-02-2015 07:44","P1","3x, 0.214",2,12.8854166666642,553.5,0.236296296296296,130.79,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-06-2015 07:44","P1","3x, 0.214",3,16.8854166666642,545.3,0.282962962962963,154.299703703704,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-08-2015 07:44","P1","3x, 0.214",4,18.8854166666642,512.5,0.243703703703704,124.898148148148,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-10-2015 08:00","P1","3x, 0.214",5,20.8958333333358,512.5,0.214,109.675,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-13-2015 08:15","P1","3x, 0.214",6,23.90625,254.2,0.264444444444445,67.2217777777778,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-15-2015 07:44","P1","3x, 0.214",7,25.8854166666642,565.8,0.271111111111111,153.394666666667,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-17-2015 08:00","P1","3x, 0.214",8,27.8958333333358,512.5,0.213333333333333,109.333333333333,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-20-2015 08:00","P1","3x, 0.214",9,30.8958333333358,254.2,0.282962962962963,71.9291851851852,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-27-2015 07:44","P1","3x, 0.214",10,37.8854166666642,1025,0.448888888888889,460.111111111111,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","06-29-2015 08:00","P2","3x, 0.214",1,9.89583333333576,512.5,0.436666666666667,223.791666666667,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-02-2015 07:44","P2","3x, 0.214",2,12.8854166666642,553.5,0.27037037037037,149.65,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-06-2015 07:44","P2","3x, 0.214",3,16.8854166666642,545.3,0.276296296296296,150.66437037037,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-08-2015 07:44","P2","3x, 0.214",4,18.8854166666642,512.5,0.235555555555555,120.722222222222,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-10-2015 08:00","P2","3x, 0.214",5,20.8958333333358,512.5,0.216923076923077,111.173076923077,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-13-2015 08:15","P2","3x, 0.214",6,23.90625,254.2,0.26962962962963,68.5398518518519,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-15-2015 07:44","P2","3x, 0.214",7,25.8854166666642,565.8,0.273333333333333,154.652,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-17-2015 08:00","P2","3x, 0.214",8,27.8958333333358,512.5,0.2,102.5,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-20-2015 08:00","P2","3x, 0.214",9,30.8958333333358,254.2,0.251851851851852,64.0207407407407,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-27-2015 07:44","P2","3x, 0.214",10,37.8854166666642,1025,0.526666666666667,539.833333333333,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","06-29-2015 08:00","P3","3x, 0.214",1,9.89583333333576,512.5,0.422222222222222,216.388888888889,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-02-2015 07:44","P3","3x, 0.214",2,12.8854166666642,553.5,0.282222222222222,156.21,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-06-2015 07:44","P3","3x, 0.214",3,16.8854166666642,545.3,0.296296296296296,161.57037037037,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-08-2015 07:44","P3","3x, 0.214",4,18.8854166666642,512.5,0.201481481481482,103.259259259259,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-10-2015 08:00","P3","3x, 0.214",5,20.8958333333358,512.5,0.218888888888889,112.180555555556,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-13-2015 08:15","P3","3x, 0.214",6,23.90625,254.2,0.278518518518519,70.7994074074074,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-15-2015 07:44","P3","3x, 0.214",7,25.8854166666642,565.8,0.281481481481481,159.262222222222,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-17-2015 08:00","P3","3x, 0.214",8,27.8958333333358,512.5,0.228888888888889,117.305555555556,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-20-2015 08:00","P3","3x, 0.214",9,30.8958333333358,254.2,0.294814814814815,74.9419259259259,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-27-2015 07:44","P3","3x, 0.214",10,37.8854166666642,1025,0.394074074074074,403.925925925926,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","06-29-2015 08:00","P4","3x, 0.11",1,9.89583333333576,256.25,0.387777777777778,99.3680555555556,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-02-2015 07:44","P4","3x, 0.11",2,12.8854166666642,295.2,0.344444444444444,101.68,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-06-2015 07:44","P4","3x, 0.11",3,16.8854166666642,287,0.385,110.495,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-08-2015 07:44","P4","3x, 0.11",4,18.8854166666642,254.2,0.319259259259259,81.1557037037037,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-10-2015 08:00","P4","3x, 0.11",5,20.8958333333358,254.2,0.331111111111111,84.1684444444444,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-13-2015 08:15","P4","3x, 0.11",6,23.90625,254.2,0.373333333333333,94.9013333333333,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-15-2015 07:44","P4","3x, 0.11",7,25.8854166666642,307.5,0.326666666666667,100.45,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-17-2015 08:00","P4","3x, 0.11",8,27.8958333333358,254.2,0.317777777777778,80.7791111111111,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-20-2015 08:00","P4","3x, 0.11",9,30.8958333333358,356.7,0.365925925925926,130.525777777778,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-27-2015 07:44","P4","3x, 0.11",10,37.8854166666642,1025,0.472,483.8,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","06-29-2015 08:00","P5","3x, 0.11",1,9.89583333333576,256.25,0.366666666666667,93.9583333333334,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-02-2015 07:44","P5","3x, 0.11",2,12.8854166666642,295.2,0.346666666666667,102.336,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-06-2015 07:44","P5","3x, 0.11",3,16.8854166666642,287,0.406666666666667,116.713333333333,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-08-2015 07:44","P5","3x, 0.11",4,18.8854166666642,254.2,0.364444444444444,92.6417777777777,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-10-2015 08:00","P5","3x, 0.11",5,20.8958333333358,254.2,0.34,86.428,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-13-2015 08:15","P5","3x, 0.11",6,23.90625,254.2,0.392380952380952,99.7432380952381,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-15-2015 07:44","P5","3x, 0.11",7,25.8854166666642,307.5,0.333333333333334,102.5,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-17-2015 08:00","P5","3x, 0.11",8,27.8958333333358,254.2,0.35047619047619,89.0910476190476,""
"GT","JUN172015","C046","C046_20150619_GTPooled","C046_20150619_GT","07-20-2015 08:00","P5","3x, 0.11",9,30.8958333333358,356.7,0.451428571428571,161.024571428571,""
